

6	185	167	18	22	254.5	686
7	601	154	10	22	116.0	686
8	315	146	14	22	78.0	686
9	376	28	21	22	172.5	686

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	414	21	19	161.5	687
1	198	397	19	21	142.0	687
2	179	392	12	22	77.0	687
3	181	366	18	14	147.0	687
4	165	363	11	6	35.0	687
4	183	252	21	21	260.5	687
5	53	214	16	22	256.5	687
6	187	169	18	22	254.5	687
7	602	154	10	22	116.0	687
8	317	146	14	22	78.0	687
9	378	28	21	22	172.5	687

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	414	21	19	161.5	688
1	200	398	19	21	142.0	688
2	179	392	12	22	77.0	688
3	182	364	18	16	159.0	688
4	166	363	11	6	35.0	688
4	185	253	21	21	260.5	688
5	53	216	16	22	256.5	688
6	189	171	18	22	254.5	688
7	603	154	10	22	116.0	688
8	318	146	14	22	78.0	688
9	378	29	21	22	172.5	688

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	414	21	19	161.5	689
1	201	399	19	21	142.0	689
2	180	394	12	22	77.0	689
3	182	363	18	18	170.5	689
4	167	363	10	6	33.0	689
4	185	253	21	21	260.5	689
5	53	216	16	22	256.5	689
6	191	172	18	22	254.5	689
7	604	154	10	22	116.0	689
8	318	147	14	22	78.0	689
9	378	29	21	22	172.5	689

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	415	21	19	161.5	690
1	202	399	19	21	142.0	690
2	180	396	12	22	77.0	690
3	169	364	8	5	24.0	690
3	183	361	18	20	181.5	690
4	185	255	21	21	260.5	690
5	53	218	16	22	256.5	690
6	191	173	18	22	254.5	690
7	604	154	10	22	116.0	690
8	318	147	14	22	78.0	690
9	380	29	21	22	172.5	690

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	416	21	19	161.5	691
1	202	401	19	21	142.0	691
2	181	396	12	22	78.5	691
3	170	364	7	5	21.5	691
3	183	361	18	20	181.5	691
4	185	255	21	21	260.5	691
5	54	219	16	22	256.5	691
6	191	174	18	22	254.5	691
7	605	156	10	22	116.0	691
8	319	149	14	22	78.0	691
9	380	30	21	22	174.0	691

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	416	21	19	161.5	692
1	204	401	19	21	143.0	692
2	182	397	12	22	78.5	692
3	170	364	7	5	21.5	692
3	185	361	18	22	194.0	692
4	186	257	21	21	260.5	692
5	54	219	16	22	256.5	692
6	191	174	18	22	254.5	692
7	605	157	10	22	116.0	692
8	321	149	14	22	78.0	692
9	380	31	21	22	174.0	692

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	122	417	21	19	161.5	693
1	206	401	19	21	143.0	693
2	184	397	12	22	78.5	693
3	171	364	7	5	19.0	693
3	187	361	18	22	194.0	693
4	187	257	21	21	260.5	693
5	54	219	16	22	256.5	693
6	193	174	18	22	254.5	693
7	605	158	10	22	116.0	693
8	321	149	14	22	78.0	693
9	381	32	21	22	174.0	693

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	124	417	21	19	160.5	694
1	206	401	19	21	143.0	694
2	184	397	12	22	78.5	694
3	171	364	7	5	22.0	694
3	187	361	18	22	194.0	694
4	188	257	21	21	260.5	694
5	56	219	16	22	256.5	694
6	193	176	18	22	254.0	694
7	606	158	10	22	116.0	694
8	322	149	14	22	78.0	694
9	382	32	21	22	174.0	694

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	126	419	21	19	159.0	695
1	208	403	19	21	143.0	695
2	186	397	12	22	78.5	695
3	180	380	4	6	12.5	695
3	171	364	7	5	22.0	695
3	189	361	18	22	194.0	695
4	190	257	21	21	260.5	695
5	57	220	16	22	256.5	695
6	194	178	18	22	254.0	695
7	606	158	10	22	116.0	695
8	322	150	14	22	78.0	695
9	383	32	21	22	174.0	695

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	127	419	21	19	159.5	696
1	209	405	19	21	144.0	696
2	188	398	12	22	78.5	696
3	180	375	5	11	28.0	696
3	171	364	7	5	21.0	696
3	190	363	18	22	194.0	696
4	191	258	21	21	260.5	696
5	57	220	16	22	256.5	696
6	196	180	18	22	255.5	696
7	606	158	10	22	116.0	696
8	322	150	14	22	78.0	696
9	384	32	21	22	172.5	696

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	127	419	21	19	159.5	697
1	209	406	19	21	144.0	697
2	188	398	12	22	78.5	697
3	180	375	5	11	28.0	697
3	190	364	18	22	194.0	697
4	171	364	7	5	21.0	697
4	192	259	21	21	260.5	697
5	57	222	16	22	256.5	697
6	198	182	18	22	255.0	697
7	606	158	10	22	116.0	697
8	322	150	14	22	78.0	697
9	384	33	21	22	172.5	697

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	127	421	21	19	159.5	698
1	209	406	19	21	144.0	698
2	190	399	12	22	78.5	698
3	181	375	5	11	28.0	698
3	191	365	18	22	191.5	698
4	172	364	7	5	20.0	698
4	193	259	21	21	260.5	698
5	59	224	16	22	257.5	698
6	199	183	18	22	254.0	698
7	606	159	10	22	116.0	698
8	323	152	14	22	78.0	698
9	386	33	21	22	172.5	698

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	129	423	21	19	159.5	699
1	210	408	19	21	143.0	699
2	192	399	12	22	78.5	699
3	183	381	4	6	12.5	699
3	183	367	4	3	6.0	699
3	192	366	18	22	194.0	699
4	174	365	4	4	8.5	699
4	193	259	21	21	260.5	699
5	61	224	16	22	256.5	699
6	201	183	18	22	255.0	699
7	608	159	10	22	116.0	699
8	325	152	14	22	78.0	699
9	386	34	21	22	172.5	699

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	130	423	21	19	159.5	700
1	210	409	19	21	143.0	700
2	194	401	11	22	76.0	700
3	184	386	3	3	4.0	700
3	179	369	8	4	18.0	700
3	192	367	18	22	194.0	700
4	193	260	21	21	260.5	700
5	61	225	16	22	256.5	700
6	201	185	18	22	255.0	700
7	610	159	10	22	116.0	700
8	325	152	14	22	78.0	700
9	386	34	21	22	172.5	700

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	131	423	21	19	159.5	701
1	210	410	19	21	143.0	701
2	194	401	12	22	78.5	701
3	184	384	4	6	12.5	701
3	178	370	10	4	23.0	701
3	193	369	18	22	194.0	701
4	193	262	21	21	260.5	701
5	61	225	16	22	256.5	701
6	201	185	18	22	255.0	701
7	612	159	10	22	116.0	701
8	325	152	14	22	78.0	701
9	386	34	21	22	172.5	701

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	131	423	21	19	159.5	702
1	210	411	19	21	143.0	702
2	194	403	11	22	75.0	702
3	185	386	4	6	12.5	702
3	194	371	18	22	194.0	702
4	176	371	13	5	35.0	702
4	193	262	21	21	260.5	702
5	61	226	16	22	256.5	702
6	203	185	18	22	255.0	702
7	614	161	10	22	113.0	702
8	328	152	13	21	70.5	702
9	388	35	21	22	172.5	702

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	131	423	21	19	159.5	703
1	212	411	19	21	143.0	703
2	194	403	12	22	77.5	703
3	185	378	6	14	41.0	703
4	196	372	18	22	194.0	703
5	176	371	15	5	44.0	703
5	195	262	21	21	260.5	703
6	63	228	16	22	256.5	703
7	203	186	18	22	255.0	703
8	614	163	10	22	116.0	703
9	330	154	11	17	55.5	703
10	388	35	21	22	172.5	703
11	170	6	19	22	172.0	703

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	132	424	21	19	159.5	704
1	213	413	19	21	143.0	704
2	195	403	12	22	78.5	704
3	185	378	6	14	43.0	704
4	196	373	18	22	193.0	704
5	176	371	15	5	44.0	704
5	196	264	21	21	260.5	704
6	65	230	16	22	256.5	704
7	204	188	18	22	255.0	704
8	615	164	10	22	116.0	704
9	333	156	9	13	40.5	704
10	390	35	21	22	172.5	704
11	170	6	19	22	172.0	704

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	133	424	21	19	159.5	705
1	215	414	19	21	143.0	705
2	195	403	12	22	78.5	705
3	198	374	18	22	194.0	705
4	176	372	17	22	119.0	705
5	196	264	21	21	260.5	705
6	65	231	16	22	256.5	705
7	205	189	18	22	255.0	705
8	616	164	10	22	116.0	705
9	333	156	9	13	40.5	705
10	390	35	21	22	172.5	705
11	170	8	19	22	172.0	705

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	134	425	21	19	159.5	706
1	217	414	19	21	142.0	706
2	195	403	12	22	78.5	706
3	198	375	18	22	194.0	706
4	177	372	16	22	109.5	706
5	197	266	21	21	260.5	706
6	67	231	16	22	255.5	706
7	205	189	18	22	255.0	706
8	331	174	4	4	8.0	706
8	616	166	10	22	116.0	706
9	336	156	8	11	33.5	706
9	392	36	21	22	172.5	706
10	170	9	19	22	173.0	706

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	136	425	21	19	159.5	707
1	218	415	19	21	143.0	707
2	195	403	12	22	78.5	707
3	188	381	6	14	43.0	707
4	199	375	18	22	194.0	707
5	179	373	15	6	45.5	707
5	197	266	21	21	260.5	707
6	67	231	16	22	256.5	707
7	205	189	18	22	255.0	707
8	330	173	7	6	20.0	707
8	618	168	10	22	116.0	707
9	338	157	6	8	23.5	707
9	392	36	21	22	172.5	707
10	170	11	19	22	173.0	707

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	137	425	21	19	160.5	708
1	219	415	19	21	142.0	708
2	197	404	12	22	77.5	708
3	189	386	5	11	28.0	708
3	199	375	18	22	194.0	708
4	180	375	14	6	42.0	708
4	198	267	21	21	261.0	708
5	69	231	16	22	256.5	708
6	205	190	18	22	255.5	708
7	331	172	7	7	24.0	708
7	618	168	10	22	116.0	708
8	339	157	6	7	22.0	708
8	393	36	21	22	173.5	708
9	169	12	20	22	177.5	708

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	139	427	21	19	160.5	709
1	219	416	19	21	142.0	709
2	197	404	12	22	77.5	709
3	191	396	3	3	4.0	709
3	182	377	12	6	37.0	709
3	199	375	18	22	194.0	709
4	198	269	21	21	261.0	709
5	69	231	16	22	256.5	709
6	207	192	18	22	255.5	709
7	331	172	7	8	29.0	709
7	618	169	10	22	116.0	709
8	340	158	5	6	16.5	709
8	393	38	21	22	173.5	709
9	169	12	20	22	177.5	709

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	141	429	21	19	160.5	710
1	219	416	19	21	142.0	710
2	197	404	12	22	77.5	710
3	191	398	3	3	4.0	710
3	182	379	12	6	37.0	710
3	199	375	18	22	194.0	710
4	199	271	21	21	261.0	710
5	69	231	16	22	256.5	710
6	207	193	18	22	255.5	710
7	331	171	9	11	40.0	710
7	620	170	10	22	116.0	710
8	341	160	3	3	4.0	710
8	394	39	21	22	173.5	710
9	169	12	20	22	177.5	710

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	141	429	21	19	160.5	711
1	219	416	19	21	142.0	711
2	198	406	12	22	77.5	711
3	184	379	10	6	33.0	711
3	199	375	18	22	194.0	711
4	200	271	21	21	261.0	711
5	69	233	16	22	256.5	711
6	207	195	18	22	255.5	711
7	333	168	10	14	49.5	711
8	395	41	21	22	173.5	711
9	170	14	20	22	177.5	711

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	141	429	21	19	160.5	712
1	219	418	19	21	142.0	712
2	199	406	12	22	77.5	712
3	185	380	10	6	33.0	712
3	200	377	18	22	194.0	712
4	202	271	21	21	261.0	712
5	71	233	16	22	256.5	712
6	207	195	18	22	254.5	712
7	333	168	11	16	57.5	712
8	396	41	21	22	173.5	712
9	170	14	20	22	177.5	712

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	142	429	21	19	159.5	713
1	220	420	19	21	141.0	713
2	199	407	12	22	78.5	713
3	187	381	8	6	27.0	713
3	200	377	18	22	192.5	713
4	202	271	21	21	261.0	713
5	71	233	16	22	256.5	713
6	208	196	18	22	254.5	713
7	335	164	14	22	77.5	713
8	397	43	21	22	173.5	713
9	170	15	20	22	176.5	713

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	144	431	21	19	161.0	714
1	220	422	19	21	141.0	714
2	199	408	12	22	78.5	714
3	188	381	7	6	24.0	714
3	200	378	18	22	194.0	714
4	202	271	21	21	261.0	714
5	71	233	16	22	256.5	714
6	208	197	18	22	254.5	714
7	335	165	14	22	78.0	714
8	397	44	21	22	173.5	714
9	170	16	20	22	176.5	714

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	145	432	21	19	161.0	715
1	222	422	19	21	142.0	715
2	199	408	12	22	78.5	715
3	189	383	6	5	18.5	715
3	200	379	18	22	191.0	715
4	203	271	21	21	261.0	715
5	71	235	16	22	256.5	715
6	210	197	18	22	254.5	715
7	335	167	14	22	78.0	715
8	397	44	21	22	173.5	715
9	171	16	20	22	176.5	715

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	145	434	21	19	161.0	716
1	222	422	19	21	142.0	716
2	199	408	12	22	77.5	716
3	189	383	8	6	27.0	716
3	202	379	18	22	194.0	716
4	203	271	21	21	261.0	716
5	71	237	16	22	256.5	716
6	210	199	18	22	254.5	716
7	336	168	14	22	78.0	716
8	397	46	21	22	173.5	716
9	171	16	20	22	176.5	716

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	145	434	21	19	161.0	717
1	223	423	19	21	141.0	717
2	199	408	12	22	77.5	717
3	189	384	8	6	27.0	717
3	202	381	18	22	194.0	717
4	203	271	21	21	261.0	717
5	71	237	16	22	256.5	717
6	210	201	18	22	254.5	717
7	336	169	14	22	78.0	717
8	397	47	21	22	173.5	717
9	171	16	20	22	176.5	717

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	434	21	19	161.0	718
1	225	423	19	21	141.0	718
2	199	408	12	22	77.5	718
3	191	384	7	6	24.0	718
3	203	381	18	22	194.0	718
4	205	273	21	21	261.0	718
5	71	238	16	22	256.5	718
6	210	203	18	22	254.5	718
7	336	169	14	22	78.0	718
8	397	49	21	22	173.5	718
9	173	16	20	22	176.5	718

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	436	21	19	161.0	719
1	225	425	19	21	141.0	719
2	199	409	12	22	77.5	719
3	191	386	8	6	28.0	719
3	204	382	18	22	194.0	719
4	206	275	21	21	261.0	719
5	71	239	16	22	256.5	719
6	210	205	18	22	254.5	719
7	336	169	14	22	78.0	719
8	399	50	21	22	173.5	719
9	174	16	20	22	176.5	719

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	436	21	19	160.5	720
1	227	425	19	21	144.0	720
2	199	410	12	21	75.5	720
3	191	386	8	6	27.0	720
3	204	384	18	22	194.0	720
4	208	275	21	21	259.5	720
5	71	240	16	22	256.5	720
6	210	205	18	22	253.5	720
7	336	171	14	22	78.0	720
8	399	52	21	22	172.5	720
9	176	16	19	22	170.5	720

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	436	21	19	160.5	721
1	229	426	19	21	143.0	721
2	199	410	12	22	77.5	721
3	192	386	7	6	25.0	721
3	204	384	18	22	194.0	721
4	208	275	21	21	259.5	721
5	73	240	16	22	256.5	721
6	211	205	18	22	255.5	721
7	337	173	14	22	78.0	721
8	401	52	21	22	172.5	721
9	178	17	19	22	170.5	721

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	436	21	19	160.5	722
1	229	426	19	21	143.0	722
2	199	411	12	22	77.5	722
3	192	386	9	6	31.5	722
3	206	384	18	22	194.0	722
4	209	277	21	21	259.5	722
5	75	240	16	22	256.5	722
6	211	205	18	22	255.5	722
7	338	173	14	22	78.0	722
8	401	52	21	22	172.5	722
9	178	17	19	22	170.5	722

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	438	21	19	160.5	723
1	231	428	19	21	142.0	723
2	200	412	12	22	77.5	723
3	194	387	8	6	28.0	723
3	207	384	18	22	194.0	723
4	211	279	21	21	259.5	723
5	75	242	16	22	256.5	723
6	213	205	18	22	255.5	723
7	338	173	14	22	78.0	723
8	401	52	21	22	172.5	723
9	179	18	19	22	170.5	723

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	147	438	21	19	160.5	724
1	231	429	19	21	142.0	724
2	200	413	12	22	77.5	724
3	194	387	8	6	28.0	724
3	207	384	18	22	194.0	724
4	211	281	21	21	259.5	724
5	76	243	16	22	256.5	724
6	214	205	18	22	255.5	724
7	339	175	14	22	77.0	724
8	401	52	21	22	172.5	724
9	180	20	19	22	170.5	724

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	149	440	21	19	160.5	725
1	232	430	19	21	142.0	725
2	202	414	12	22	77.5	725
3	194	388	8	6	28.0	725
3	207	386	18	22	194.0	725
4	212	281	21	21	259.5	725
5	77	243	16	22	256.5	725
6	216	206	18	22	255.5	725
7	339	176	14	22	77.0	725
8	401	52	21	22	172.5	725
9	181	22	19	22	172.5	725

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	151	442	21	19	160.5	726
1	232	432	19	21	142.0	726
2	204	415	12	22	77.5	726
3	196	389	6	5	18.5	726
3	207	386	18	22	194.0	726
4	213	282	21	21	259.5	726
5	77	243	16	22	256.5	726
6	218	207	18	22	255.5	726
7	341	176	14	22	78.0	726
8	401	52	21	22	172.5	726
9	181	24	19	22	170.5	726

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	151	443	21	19	159.5	727
1	232	434	19	21	142.0	727
2	204	415	12	22	77.5	727
3	197	391	7	6	24.0	727
3	209	387	18	22	194.0	727
4	213	283	21	21	259.5	727
5	77	245	16	22	256.5	727
6	219	208	18	22	255.5	727
7	341	176	14	22	78.0	727
8	401	52	21	22	172.5	727
9	181	24	20	22	173.5	727

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	151	444	21	19	161.5	728
1	232	435	19	21	142.0	728
2	206	415	12	22	77.5	728
3	197	393	7	6	24.0	728
3	209	388	18	22	194.0	728
4	9	375	14	22	160.0	728
5	214	283	21	21	259.5	728
6	77	247	16	22	256.5	728
7	219	208	18	22	255.5	728
8	341	178	14	22	79.0	728
9	402	54	21	22	173.5	728
10	182	25	20	22	172.5	728

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	152	445	21	19	160.5	729
1	233	437	19	21	142.0	729
2	206	415	12	22	77.5	729
3	199	393	7	6	24.0	729
3	211	388	18	22	194.0	729
4	11	375	14	22	160.0	729
5	214	283	21	21	259.5	729
6	77	249	16	22	256.5	729
7	219	209	18	22	255.5	729
8	341	178	14	22	79.0	729
9	403	54	21	22	173.5	729
10	184	25	20	22	172.5	729

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	152	445	21	19	160.5	730
1	235	439	19	21	142.0	730
2	206	416	12	22	77.5	730
3	200	393	8	6	27.0	730
3	213	389	18	22	194.0	730
4	12	376	14	22	160.0	730
5	215	283	21	21	259.5	730
6	77	249	16	22	256.5	730
7	219	211	18	22	255.5	730
8	341	178	14	22	79.0	730
9	404	55	21	22	173.5	730
10	184	25	20	22	172.5	730

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	153	447	21	19	161.0	731
1	236	440	19	21	138.5	731
2	206	417	12	22	77.5	731
3	201	393	9	6	30.5	731
3	215	390	18	22	194.0	731
4	12	376	14	22	160.0	731
5	215	283	21	21	259.5	731
6	77	249	16	22	256.5	731
7	220	211	18	22	255.5	731
8	343	178	14	22	79.0	731
9	404	56	21	22	173.5	731
10	184	26	20	22	172.5	731

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	153	448	21	19	159.5	732
1	236	442	19	21	143.5	732
2	206	418	12	22	77.5	732
3	201	394	9	6	30.5	732
3	215	390	18	22	194.0	732
4	12	376	14	22	160.5	732
5	216	285	21	21	260.0	732
6	77	250	16	22	256.5	732
7	220	212	18	22	255.5	732
8	345	180	14	22	78.0	732
9	404	56	21	22	173.5	732
10	184	26	20	22	176.5	732
11	551	5	15	22	169.5	732

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	154	449	21	19	159.5	733
1	238	442	19	21	143.5	733
2	206	419	12	22	77.5	733
3	201	396	11	6	35.0	733
3	217	392	18	22	194.0	733
4	14	376	14	22	160.5	733
5	217	285	21	21	260.0	733
6	77	251	16	22	256.5	733
7	220	214	18	22	255.5	733
8	347	180	14	22	78.0	733
9	404	57	21	22	173.5	733
10	184	27	20	22	176.5	733
11	552	7	15	22	169.5	733

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	156	449	21	19	159.5	734
1	240	444	19	21	142.5	734
2	208	419	12	22	77.5	734
3	202	398	10	6	33.0	734
3	217	392	18	22	194.0	734
4	15	376	14	22	160.5	734
5	219	285	21	20	255.5	734
6	77	251	16	22	256.5	734
7	220	215	18	22	255.5	734
8	347	180	14	22	78.0	734
9	405	57	21	22	173.5	734
10	186	27	20	22	176.5	734
11	552	8	15	22	169.5	734

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	158	450	21	19	159.5	735
1	242	444	19	21	141.5	735
2	208	421	12	22	77.5	735
3	202	398	10	6	33.0	735
3	217	392	18	22	194.0	735
4	16	376	14	22	160.5	735
5	219	285	21	20	255.5	735
6	78	251	16	22	256.5	735
7	221	215	18	22	255.5	735
8	349	182	14	22	78.0	735
9	405	58	21	22	173.5	735
10	187	27	19	22	172.5	735
11	553	10	15	22	169.5	735

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	158	450	21	19	159.5	736
1	244	444	19	21	142.5	736
2	209	421	12	22	77.5	736
3	203	398	9	6	30.5	736
3	217	392	18	22	194.0	736
4	18	376	14	22	160.5	736
5	221	285	21	20	255.5	736
6	79	251	16	22	256.5	736
7	222	217	18	22	255.5	736
8	349	182	14	22	78.0	736
9	407	59	21	22	173.5	736
10	187	27	19	22	172.5	736
11	554	12	15	22	169.5	736

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	158	451	21	19	159.5	737
1	244	444	19	21	142.5	737
2	210	418	12	25	90.0	737
3	203	400	10	6	33.0	737
3	218	392	18	22	194.0	737
4	18	377	14	22	160.5	737
5	222	285	21	21	259.5	737
6	79	251	16	22	256.5	737
7	222	218	18	22	255.5	737
8	349	182	14	22	78.0	737
9	409	60	21	22	173.5	737
10	189	27	19	22	172.5	737
11	554	13	15	22	169.5	737

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	158	451	21	19	161.0	738
1	244	446	19	21	141.0	738
2	210	423	12	22	77.5	738
3	212	419	5	3	8.0	738
3	203	400	11	6	35.0	738
3	219	393	18	22	194.0	738
4	19	379	14	22	160.5	738
5	222	285	21	21	259.5	738
6	80	251	16	22	256.5	738
7	224	219	18	22	255.5	738
8	349	184	14	22	78.0	738
9	411	62	21	22	173.5	738
10	189	27	19	22	172.5	738
11	556	13	15	22	169.0	738

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	159	453	21	19	161.0	739
1	244	446	19	21	141.0	739
2	210	424	12	22	77.5	739
3	205	400	11	6	35.0	739
3	221	395	18	22	194.0	739
4	21	379	14	22	160.5	739
5	223	285	21	21	259.5	739
6	82	251	16	22	256.5	739
7	224	219	18	22	255.5	739
8	349	184	14	22	78.0	739
9	411	64	21	22	173.5	739
10	189	29	19	22	172.5	739
11	448	17	3	3	4.0	739
11	558	14	15	22	169.0	739
12	457	9	16	18	112.5	739

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	160	453	21	19	161.0	740
1	246	447	19	21	142.0	740
2	211	425	12	22	77.5	740
3	214	418	4	6	12.5	740
3	205	402	13	6	39.0	740
3	223	396	18	22	194.0	740
4	21	379	14	22	160.5	740
5	223	285	21	21	259.5	740
6	84	251	16	22	256.5	740
7	224	219	18	22	255.5	740
8	349	186	14	22	78.0	740
9	412	64	21	22	173.5	740
10	190	29	20	22	175.5	740
11	559	14	15	22	169.0	740
12	457	9	16	18	112.5	740

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	246	447	19	21	142.0	741
1	211	425	12	22	77.5	741
2	214	413	5	11	28.0	741
2	205	402	14	6	42.0	741
2	224	398	18	22	194.0	741
3	22	379	14	22	160.5	741
4	223	287	21	21	259.5	741
5	84	253	16	22	256.5	741
6	226	221	18	22	255.5	741
7	349	188	14	22	78.0	741
8	412	64	21	22	173.5	741
9	192	29	20	22	175.5	741
10	560	14	15	22	169.0	741
11	457	11	16	18	112.5	741

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	247	448	19	21	142.0	742
1	212	415	12	33	106.5	742
1	205	404	14	6	42.0	742
1	224	400	18	22	194.0	742
2	24	381	14	22	160.5	742
3	223	287	21	21	259.5	742
4	86	253	16	22	256.5	742
5	227	221	18	22	255.5	742
6	349	188	14	22	78.0	742
7	412	65	21	22	173.5	742
8	193	31	20	22	175.5	742
9	561	15	15	22	168.0	742
10	457	11	16	18	112.5	742

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	248	448	19	21	142.0	743
1	205	405	19	43	186.0	743
1	226	400	18	22	192.5	743
2	24	383	14	22	160.5	743
3	225	287	21	21	260.0	743
4	87	253	16	22	256.5	743
5	229	221	18	22	255.5	743
6	349	188	14	22	78.0	743
7	412	65	21	22	173.5	743
8	194	33	20	22	175.5	743
9	561	17	15	22	169.0	743
10	458	11	16	18	112.5	743

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	250	449	19	21	142.5	744
1	212	428	12	22	77.5	744
2	206	405	16	22	107.0	744
3	227	401	18	22	194.0	744
4	24	384	14	22	160.0	744
5	227	287	21	21	257.5	744
6	87	253	16	22	256.5	744
7	229	221	18	22	255.0	744
8	349	189	14	22	78.0	744
9	414	67	21	22	169.5	744
10	197	35	19	22	174.0	744
11	562	17	15	22	169.5	744
12	458	13	16	18	113.5	744

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	450	19	21	142.5	745
1	213	429	12	22	77.5	745
2	217	413	6	14	43.0	745
3	208	405	15	6	45.5	745
3	228	401	18	22	194.0	745
4	24	385	14	22	160.0	745
5	227	289	21	21	257.5	745
6	89	254	16	22	256.5	745
7	229	221	18	22	255.0	745
8	351	189	14	22	78.0	745
9	414	69	21	22	169.5	745
10	197	35	19	22	174.0	745
11	564	17	15	22	169.5	745
12	458	14	16	18	113.5	745

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	451	19	21	143.5	746
1	213	430	12	22	77.5	746
