
	232	336	233	335
	152	383	232	335
	292	201	298	196


	154	385	413	229
	153	384	413	227
	153	382	412	226
	292	203	491	53
	290	203	491	52
	308	189	314	184


	335	272	338	270
	153	382	334	273
	152	383	414	226
	153	384	415	227
	293	301	294	300
	250	327	251	326
	251	327	415	228
	291	203	454	80
	376	140	378	138
	292	203	375	141
	332	170	338	166
	308	188	308	188
	104	342	112	336


	152	385	415	227
	320	283	323	281
	152	383	414	226
	165	378	166	377
	166	378	415	228
	290	203	491	52
	292	203	491	53
	433	95	434	94
	446	85	450	82
	340	165	346	160


	153	383	415	226
	154	384	416	227
	153	382	404	231
	292	203	491	53
	290	203	491	52
	335	277	338	275
	154	385	335	276


	153	384	405	232
	153	381	404	231
	154	385	417	227
	290	203	491	52
	385	133	428	100
	225	343	228	341
	408	233	409	232
	207	354	208	353
	250	328	251	327
	292	203	384	134
	344	162	346	160
	350	157	353	154
	372	141	378	136
	162	381	163	380
	260	322	263	320
	280	310	283	308
	356	153	362	148
	107	344	114	338


	152	383	404	232
	154	384	406	233
	153	382	404	231
	301	197	491	54
	290	203	491	52
	154	385	418	227


	153	381	383	243
	153	383	405	232
	154	384	406	233
	292	203	491	53
	291	203	491	52
	195	361	198	359
	385	247	388	245
	218	347	344	271
	364	146	364	146
	111	337	113	335
	396	123	402	118
	438	95	441	93
	460	74	460	74
	332	171	338	166


	153	384	405	232
	153	382	405	230
	154	384	406	233
	291	203	491	53
	460	74	460	74
	276	309	279	307
	332	170	332	170
	380	134	386	130
	215	346	216	345
	294	298	297	296
	185	364	186	363
	231	336	234	334
	438	90	441	88
	452	81	458	76
	187	366	188	365
	375	253	378	251
	392	243	393	242
	217	348	218	347
	270	316	273	314
	316	182	322	178
	413	113	419	109
	167	378	168	377
	306	291	309	289


	153	384	405	232
	153	382	405	230
	154	385	406	234
	292	203	491	53
	291	203	491	52
	306	191	365	146


	154	385	406	233
	153	381	405	230
	152	383	405	231
	153	384	225	341
	291	203	491	52
	362	259	365	257
	181	367	182	366
	226	340	362	258
	484	57	490	52
	468	68	468	68
	292	203	293	202
	101	345	108	339
	102	346	110	340
	102	347	113	339
	359	153	422	105


	153	382	405	230
	154	384	406	233
	251	324	405	231
	333	173	491	54
	291	203	491	52
	290	203	434	94
	247	330	248	329
	249	328	406	234


	153	382	408	228
	153	384	407	231
	154	384	406	233
	291	203	491	52
	317	185	393	127
	326	279	329	277
	319	181	338	166
	403	233	404	232
	330	276	403	232
	275	313	278	311
	217	348	218	347
	219	346	274	313


	154	385	406	233
	153	384	407	231
	370	251	373	249
	153	381	283	303
	290	203	482	58
	292	203	491	53
	320	286	323	284
	363	260	366	258


	153	383	409	229
	153	382	404	231
	154	385	408	232
	311	189	491	53
	291	203	491	52
	153	384	408	231
	478	60	478	60
	290	203	402	118


	154	384	409	231
	31	455	32	454
	153	381	273	309
	152	383	411	228
	365	149	491	54
	291	203	491	52
	284	305	410	229
	396	123	402	118
	188	365	319	286
	458	76	458	76


	154	385	412	230
	152	383	404	232
	153	384	406	232
	293	203	309	191
	291	203	491	52
	289	300	292	298
	153	382	257	319
	333	173	491	54
	428	99	434	94


	153	384	405	233
	152	383	404	232
	154	385	405	234
	311	189	491	53
	291	203	454	80
	153	382	287	301
	484	56	490	52


	153	384	405	232
	154	385	405	234
	152	383	404	231
	456	78	490	52
	311	189	491	53
	290	203	414	110


	153	383	405	232
	154	385	405	234
	153	381	404	231
	416	108	491	52
	311	189	491	53
	153	384	405	233


	153	383	405	232
	152	383	404	231
	154	385	406	233
	311	189	491	53
	291	203	491	52
	348	158	348	158


	154	385	406	233
	153	381	388	240
	153	384	405	233
	152	383	404	232
	311	189	491	53
	480	61	491	52
	290	203	414	110


	153	381	303	291
	152	383	404	232
	153	384	405	232
	154	385	405	234
	416	108	450	82
	311	189	491	53
	291	203	426	101


	153	382	404	231
	153	384	405	233
	153	383	405	232
	290	203	474	64
	292	203	491	53
	357	264	358	263
	260	321	263	319
	263	320	357	263


	370	251	373	249
	154	385	406	233
	152	383	404	231
	153	384	405	233
	291	203	491	52
	319	183	358	153
	290	203	394	124
	272	315	273	314
	235	337	236	336


	154	385	406	233
	153	382	404	231
	153	383	405	232
	290	203	491	52
	341	167	491	54
	357	262	358	261
	153	384	223	342
	220	346	223	344
	172	375	173	374


	153	384	405	232
	153	382	404	231
	154	385	406	233
	293	203	299	198
	291	203	491	53
	404	117	410	112
	398	121	401	118


	152	383	404	232
	154	385	406	233
	153	384	405	233
	435	95	491	53
	291	203	434	95
	430	97	433	94
	290	203	386	130


	153	382	404	231
	154	384	406	233
	153	383	405	232
	290	203	491	52
	301	197	307	192
	308	191	491	53
	245	331	405	235


	154	384	406	233
	152	383	404	231
	439	93	491	54
	291	203	491	52
	153	383	405	232
	382	132	385	130
	380	250	383	248
	290	202	354	154


	152	383	404	232
	153	384	405	233
	153	382	404	231
	154	385	406	233
	290	203	390	128
	233	248	234	247
	357	155	491	54


	153	384	405	233
	153	381	404	231
	153	383	405	232
	290	203	389	128
	317	185	433	97
	265	318	266	317
	154	385	264	319


	153	382	404	231
	153	384	405	233
	154	385	406	233
	392	239	404	232
	153	383	391	240
	291	203	433	96
	305	295	308	293
	290	202	306	190


	153	383	405	232
	153	382	404	231
	154	384	406	233
	436	95	491	54
	291	203	491	52
	227	342	228	341
	290	203	389	128
	330	280	333	278


	153	384	405	233
	153	383	405	232
	190	360	191	359
	343	268	346	266
	192	358	342	268
	291	203	491	52
	280	309	281	308
	154	385	279	310
	309	191	433	97
	290	203	389	128


	152	383	404	232
	153	384	405	233
	291	203	493	51
	303	295	306	293
	10	472	11	471
	165	378	168	376
	293	301	294	300
	306	294	405	234
	292	203	491	53
	355	154	410	112
	308	292	309	291


	152	383	404	231
	153	384	405	232
	154	384	406	233
	291	203	491	52
	422	103	441	88
	170	376	173	374


	153	381	303	291
	153	384	405	232
	154	385	406	233
	349	161	491	54
	291	203	491	52
	420	104	442	88
	170	376	173	374


	153	384	405	233
	153	383	405	232
	153	382	404	231
	291	203	491	52
	154	385	405	234
	388	128	394	124
	290	202	354	154


	153	382	404	231
	153	384	405	233
	154	385	406	233
	211	348	212	347
	301	294	404	232
	291	203	491	53
	290	203	442	88
	205	355	208	353


	122	400	133	393
	153	381	283	303
	154	385	406	233
	153	384	405	232
	291	203	491	52
	202	357	203	356
	230	340	231	339
	370	256	373	254
	290	202	306	190
	192	363	193	362
	405	235	405	235
	265	319	268	317


	154	384	406	233
	152	383	404	231
	123	401	132	395
	346	267	347	266
	153	383	304	292
	291	203	491	52
	344	164	346	162
	346	163	491	53
	290	203	370	142
	154	385	405	235


	153	383	405	232
	154	384	406	233
	153	382	404	231
	301	197	307	192
	291	203	491	52
	290	203	410	112
	154	385	405	234


	131	395	140	389
	153	381	404	231
	153	383	405	232
	154	385	406	233
	291	203	491	52
	253	324	254	323
	255	323	405	233
	340	164	340	164
	290	203	370	142
	390	244	393	242
	285	307	389	244


	152	383	404	232
	153	384	405	233
	291	203	491	52
	197	360	198	359
	170	376	173	374
	222	344	225	342
	287	306	288	305
	364	147	370	142
	174	373	197	359
	333	173	491	54


	154	385	405	234
	153	383	405	232
	152	383	404	231
	292	203	491	53
	205	353	208	351
	153	384	204	354
	374	139	377	136
	290	203	450	82


	154	384	406	233
	153	383	405	232
	152	383	316	284
	293	203	491	54
	290	203	491	52
	134	398	143	392
	305	295	308	293
	406	114	409	112
	309	292	405	235


	153	384	405	232
	154	385	406	233
	153	382	404	231
	291	203	491	53
	359	259	404	232
	285	304	286	303
	344	268	345	267
	259	319	262	317
	294	298	295	297
	152	383	258	320
	340	274	343	272
	316	183	322	178
	247	330	248	329
	138	396	145	391
	380	134	386	130


	154	384	406	233
	152	383	404	232
	288	301	291	299
	153	382	287	301
	290	203	491	52
	333	173	491	54
	182	369	183	368
	143	393	146	391
	192	363	193	362
	194	361	405	235


	154	385	406	233
	152	383	404	232
	153	384	405	233
	291	203	491	53
	298	295	299	294
	273	310	274	309
	266	314	269	312
	300	293	404	231
	290	203	434	94


	153	382	404	231
	153	383	405	232
	154	384	406	233
	308	191	491	53
	290	203	491	52
	361	259	362	258
	153	384	291	301
	360	262	363	260
	364	259	405	235


	153	383	405	232
	153	381	404	231
	154	385	406	233
	153	384	405	233
	290	203	491	52
	308	191	491	53
	366	145	369	142


	153	384	405	233
	154	385	405	234
	152	383	404	231
	341	167	491	54
	290	203	491	52
	398	236	401	234
	310	289	311	288
	250	325	253	323
	203	353	204	352
	356	152	356	152
	153	383	154	382
	312	287	397	236
	316	182	316	182
	429	98	431	96
	470	66	470	66
	290	202	314	184


	152	383	404	232
	153	384	405	232
	154	384	406	233
	290	203	491	52
	308	191	491	53
	436	92	436	92
	380	134	386	130
	290	202	314	184
	167	378	168	377
	255	325	258	323


	152	383	404	231
	153	384	405	232
	154	385	405	234
	307	191	491	52
	325	179	491	54
	290	202	306	190


	153	382	404	231
	154	384	406	233
	153	383	405	232
	308	191	491	54
	290	203	458	76
	175	373	178	371


	152	383	404	231
	154	385	405	234
	153	384	405	232
	291	203	491	52
	308	191	346	162
	460	74	466	70
	347	162	491	53


	153	383	405	232
	154	384	406	233
	225	339	228	337
	416	224	417	223
	153	381	225	338
	307	191	491	53
	371	253	374	251
	225	341	228	339
	282	307	283	306
	223	342	224	341
	202	355	203	354
	288	303	289	302
	226	337	368	252
	395	239	396	238
	375	251	394	239
	290	202	298	196
	157	384	158	383
	228	341	231	339


	154	384	406	233
	151	382	328	276
	153	383	405	232
	290	203	334	170
	308	191	491	53
	154	385	405	235


	152	383	404	231
	154	385	406	233
	392	241	393	240
	153	384	392	240
	291	203	491	52
	290	202	346	160
	385	247	388	245


	153	384	405	232
	154	384	406	233
	151	383	404	231
	291	203	491	52
	348	158	348	158
	307	294	308	293
	290	203	402	118
	90	424	90	424
	180	370	188	365


	143	387	404	231
	154	385	406	233
	147	386	404	232
	152	384	405	232
	292	203	491	53
	372	141	378	136
	348	158	354	154


	145	387	405	231
	153	384	406	232
	292	203	491	54
	291	203	491	52
	154	385	406	233
	334	169	337	166
	290	203	333	170


	152	384	405	232
	143	387	333	273
	154	384	406	233
	291	203	491	52
	154	385	405	235
	372	141	378	136
	428	98	428	98


	146	387	405	232
	145	387	404	231
	153	385	406	233
	292	203	491	53
	290	203	458	76
	210	352	405	235


	152	382	393	237
	152	384	405	232
	147	389	405	234
	292	203	491	53
	441	90	491	52
	366	145	369	142
	290	202	354	154


	147	389	405	234
	152	384	405	232
	303	292	306	290
	398	235	401	233
	152	385	405	233
	305	290	398	234
	291	203	491	52
	444	86	450	82
	150	383	303	291


	147	388	405	233
	145	387	404	231
	290	203	491	52
	373	143	491	54
	147	389	405	234
	308	189	314	184
	295	199	307	190


	145	387	404	231
	146	388	405	232
	146	389	151	386
	153	385	406	233
	292	203	491	53
	290	202	354	154


	146	387	404	232
	147	389	405	234
	146	388	405	232
	292	203	491	53
	290	203	491	52
	241	329	244	327
	245	326	404	231
	364	147	370	142
	332	170	332	170


	149	387	405	233
	375	248	378	246
	152	382	363	255
	228	340	231	338
	148	388	227	341
	150	385	404	232
	290	203	466	70
	333	173	491	54
	187	366	188	365
	202	357	203	356
	228	341	405	234


	150	386	405	233
	151	384	404	232
	293	203	491	54
	290	203	491	52
	149	388	405	234


	152	383	404	231
	151	385	405	233
	150	388	405	234
	290	203	491	52
	292	203	491	53
	380	247	383	245
	223	341	224	340
	305	292	308	290
	152	384	222	342


	153	383	405	232
	153	386	405	234
	152	383	404	231
	290	203	491	52
	292	203	491	53
	153	385	405	233


	153	382	404	231
	154	385	406	233
	197	358	200	356
	402	235	403	234
	201	355	402	234
	153	383	201	354
	291	203	491	53
	345	268	346	267
	226	339	229	337
	484	57	490	52
	154	386	160	382
	187	362	187	362
	320	283	321	282
	295	298	296	297
	290	203	386	130
	286	303	289	301
	205	352	206	351


	153	383	405	232
	154	385	405	234
	153	381	398	234
	291	203	491	52
	446	84	449	82
	292	203	491	53
	484	57	490	52
	200	356	203	354
	452	81	458	76


	153	381	373	249
	154	384	406	233
	152	383	404	232
	153	384	371	253
	307	191	491	52
	280	310	283	308
	436	93	442	88
	402	237	403	236
	290	202	338	166
	284	307	401	237


	154	385	405	234
	315	284	318	282
	153	383	405	232
	152	383	316	284
	307	191	491	52
	240	332	396	238
	355	156	362	150
	476	63	482	58
	444	86	444	86
	290	203	357	152


	153	384	405	233
	154	385	406	233
	152	383	404	231
	307	191	491	53
	402	237	403	236
	213	347	214	346
	225	340	228	338
	398	239	399	238
	438	91	442	88
	320	286	323	284
	153	383	212	348
	428	98	428	98
	484	56	490	52
	457	204	457	204


	153	384	405	232
	153	381	404	231
	154	385	406	233
	291	203	305	193
	308	191	491	53
	327	176	334	170
	335	169	435	94
	365	259	368	257
	389	128	392	125
	255	325	256	324


	153	382	404	231
	154	384	406	233
	153	383	405	232
	290	203	482	58
	307	191	491	53
	187	366	188	365
	155	385	158	383


	152	383	404	231
	154	384	406	233
	307	191	491	53
	348	267	351	265
	153	384	311	289
	287	306	288	305
	308	293	405	235
	290	202	298	196


	153	383	405	232
	154	384	406	233
	153	382	404	231
	307	191	491	52
	460	74	460	74
	290	202	346	160
	232	339	233	338
	210	352	213	350


	154	385	406	233
	380	245	383	243
	152	383	381	245
	153	384	405	232
	309	191	491	54
	291	203	491	52
	294	200	309	188
	251	324	254	322


	152	383	404	232
	154	384	406	233
	153	381	404	231
	291	203	491	53
	484	56	490	52
	154	385	405	234


	152	383	404	231
	154	384	406	233
	175	371	341	271
	357	155	491	54
	463	73	466	70
	418	107	461	74
	291	203	417	108
	190	364	193	362


	153	384	405	233
	154	384	406	233
	152	383	404	231
	292	203	491	53
	418	107	491	52
	283	305	405	232
	273	314	276	312
	277	312	405	235


	154	384	406	233
	153	383	405	232
	152	383	208	349
	290	203	491	52
	209	348	404	231
	328	176	355	155
	292	203	327	177
	154	385	405	235
	441	89	442	88
	460	74	460	74


	154	384	406	233
	153	383	405	232
	153	382	404	231
	291	203	491	52
	230	340	405	235
	350	157	353	154
	308	188	314	184


	154	384	406	233
	152	383	404	232
	291	203	491	52
	437	94	456	79
	168	373	169	372
	292	203	436	95
	339	270	342	268
	283	304	284	303
	285	302	338	270
	360	262	363	260
	376	138	378	136


	152	383	404	232
	153	384	405	233
	325	179	491	54
	291	203	491	53
	376	248	379	246
	153	382	375	248
	290	203	378	136
	205	355	405	235


	153	383	405	232
	154	385	406	233
	370	251	373	249
	175	369	178	367
	273	312	274	311
	275	311	405	233
	152	383	174	369
	309	191	491	54
	290	203	416	108
	398	235	401	233
	185	363	188	361
	373	250	397	235
	175	368	368	252


	153	384	405	233
	154	385	405	234
	152	383	404	232
	291	203	491	52
	341	167	491	54
	290	202	314	184


	153	382	404	231
	166	375	387	242
	154	384	406	233
	290	203	416	108
	367	147	491	53
	344	269	347	267
	320	284	321	283
	154	385	334	277


	154	384	406	233
	153	383	405	232
	153	381	404	231
	291	203	491	52
	154	385	405	234
	452	81	458	76


	152	383	404	231
	154	384	406	233
	290	203	466	70
	292	203	491	53
	172	375	173	374
	195	361	405	235


	153	382	404	231
	152	383	404	232
	153	384	405	233
	292	203	491	53
	290	203	466	70
	154	385	405	234


	153	381	404	231
	154	385	406	233
	152	383	404	232
	153	384	405	232
	292	203	491	53
	290	203	414	110
	328	281	331	279
	295	301	327	282


	152	383	404	231
	153	384	405	232
	206	353	342	271
	291	203	491	53
	486	55	489	52
	154	385	405	234
	460	75	466	70


	153	383	405	232
	154	384	406	233
	180	366	183	364
	358	259	361	257
	170	372	173	370
	184	363	357	259
	291	203	491	53
	217	346	218	345
	228	339	405	233
	348	158	348	158
	468	68	468	68
	476	62	476	62
	486	54	489	52
	180	370	183	368
	240	334	243	332
	428	99	434	94


	154	384	406	233
	152	383	404	231
	292	203	491	53
	290	203	466	70
	400	238	403	236
	404	235	405	234
	154	385	399	238


	152	383	404	231
	154	384	406	233
	291	203	491	52
	449	85	472	67
	293	203	299	198
	441	91	443	89
	325	179	440	92
	404	117	410	112
	225	343	228	341
	420	104	420	104
	290	203	370	142


	153	382	404	231
	154	384	406	233
	153	383	407	231
	371	143	491	53
	308	188	316	182
	154	385	405	235
	454	78	457	76


	153	384	405	233
	152	383	404	232
	352	156	491	52
	292	203	369	145
	385	242	388	240
	153	381	353	261
	225	342	226	341
	380	249	383	247
	227	341	373	253
	383	248	405	234


	154	385	405	234
	254	324	406	233
	152	383	404	231
	352	156	482	58
	372	143	491	53


	153	383	405	232
	154	385	406	233
	153	381	348	264
	292	203	491	53
	294	199	298	196


	152	383	404	232
	154	384	406	233
	291	203	412	112
	218	345	221	343
	222	342	405	232
	397	240	398	239
	452	81	458	76
	327	282	328	281
	372	143	491	53


	153	384	405	233
	152	383	404	231
	154	385	405	234
	292	203	491	53
	306	192	365	147
	290	203	394	124


	153	383	405	232
	153	382	404	231
	154	385	406	233
	290	203	491	52
	292	203	491	53
	476	62	482	58
	404	116	404	116
	330	280	333	278
	308	189	314	184


	190	364	398	234
	291	203	491	53
	310	290	398	239
	152	383	321	281
	235	335	238	333
	290	203	442	88
	153	384	235	334


	152	383	404	232
	153	384	405	233
	292	203	491	53
	290	203	491	52
	154	385	405	234


	153	384	405	233
	152	383	404	231
	290	203	491	52
	153	383	284	304
	292	203	491	53
	393	241	394	240
	154	385	323	283
	270	316	273	314
	486	54	489	52
	404	116	410	112


	153	383	404	232
	233	334	236	332
	237	331	404	231
	381	247	382	246
	391	241	394	239
	154	385	406	233
	286	304	287	303
	288	303	380	248
	292	203	491	53
	338	168	401	120
	324	176	328	173
	352	156	490	52


	153	384	405	233
	195	358	198	356
	199	355	404	232
	154	385	406	233
	292	203	491	53
	291	203	491	52
	384	243	387	241
	153	381	383	243
	468	68	474	64
	430	96	433	94
	414	108	417	106
	195	361	198	359
	220	346	223	344


	153	381	404	231
	153	384	405	233
	153	383	405	232
	291	203	491	52
	396	125	443	89
	290	203	349	158
	154	385	405	234


	152	383	404	231
	153	384	405	232
	154	385	405	234
	292	203	491	53
	339	167	341	165
	449	84	491	52
	340	165	346	160
	300	195	306	190


	153	384	405	233
	153	383	405	232
	160	381	163	379
	220	342	223	340
	288	304	289	303
	163	380	405	234
	153	382	219	342
	292	203	491	53
	352	156	442	88
	224	339	311	287


	153	383	405	232
	330	275	333	273
	154	385	406	233
	195	357	198	355
	334	273	404	231
	237	334	238	333
	302	295	303	294
	243	330	244	329
	245	329	301	295
	292	202	491	52
	185	363	188	361
	240	330	243	328
	230	336	233	334
	244	327	331	275
	169	377	172	375
	476	62	476	62
	438	91	441	88
	444	86	444	86
	352	156	410	112
	275	313	278	311


	154	385	358	258
	291	202	350	158
	292	203	491	53
	160	377	246	327
	154	384	177	370
	205	355	404	231
	382	133	385	130


	154	385	406	233
	153	384	405	233
	153	382	404	231
	290	203	491	52
	292	203	491	53
	248	326	251	324
	336	273	404	232
	453	80	456	77
	436	92	436	92
	364	147	366	145
	352	156	354	154
	340	164	346	160


	153	384	405	232
	154	385	406	233
	152	383	404	231
	292	203	491	53
	367	146	369	144
	290	203	368	144


	154	385	405	234
	154	384	406	233
	152	383	404	232
	290	203	491	52
	340	269	343	267
	292	203	491	53
	381	245	384	243
	165	375	166	374
	167	373	214	345
	291	299	294	297
	295	296	339	270


	153	383	405	232
	153	381	338	270
	154	384	406	233
	292	203	491	53
	290	203	491	52
	154	385	405	235
	384	135	386	133


	152	383	404	232
	154	384	406	233
	290	203	491	52
	360	257	363	255
	366	254	369	252
	292	203	491	53
	153	381	359	258
	153	384	405	232
	163	380	334	277


	153	381	404	231
	154	384	406	233
	153	383	405	232
	291	203	491	52
	292	203	491	53
	428	98	434	94
	470	66	473	64
	372	141	374	139
	323	178	362	148
	168	377	171	375
	263	320	266	318


	153	384	405	233
	152	383	404	231
	325	179	491	54
	290	203	491	52
	454	78	454	78
	420	105	426	100
	290	202	354	154
	153	383	405	232
	154	385	405	235


	514	165	515	164
	152	383	404	231
	154	384	406	233
	290	203	491	52
	478	63	485	57
	292	203	477	64
	285	307	405	235
	290	202	338	166
	188	362	191	360


	185	367	393	237
	290	203	491	52
	292	203	491	53
	153	381	353	261
	153	383	276	309
	154	385	185	366
	153	384	228	339
	311	187	322	178
	290	304	405	232


	153	384	405	232
	400	233	403	231
	154	385	406	233
	153	382	399	234
	292	203	491	53
	363	149	370	143
	371	142	478	62
	310	292	313	290
	389	128	391	126
	315	289	318	287
	441	89	442	88


	153	383	405	232
	153	382	404	231
	154	384	406	233
	292	203	491	53
	290	203	477	62
	260	322	263	320
	154	385	259	322


	154	384	406	233
	483	185	492	179
	152	383	404	231
	293	203	491	54
	290	203	491	52
	365	257	366	256
	153	384	365	256
	265	319	405	235


	400	233	403	231
	154	385	358	258
	292	203	491	53
	152	383	286	302
	238	334	406	233
	380	135	386	130
	261	318	261	318
	372	140	378	136
	302	294	303	293
	233	335	236	333


	153	383	405	232
	153	381	303	291
	154	385	406	233
	263	318	266	316
	189	363	192	361
	228	339	231	337
	292	203	491	53
	193	360	227	340
	358	261	405	233
	356	153	362	148
	323	179	325	177
	291	203	293	201
	361	150	491	52


	152	383	404	232
	153	384	405	232
	154	385	406	233
	291	203	491	53
	454	79	457	76
	404	116	404	116
	290	203	386	130


	152	383	404	232
	154	384	406	233
	153	382	404	231
	291	203	491	52
	368	255	371	253
	320	284	321	283
	153	384	319	284
	335	171	337	169
	364	149	366	147
	265	319	268	317
	412	113	459	77
	390	244	393	242
	371	142	414	109
	269	316	389	244


	152	383	404	231
	154	384	406	233
	292	203	491	53
	290	203	491	52
	486	55	489	52
	212	351	213	350
	154	385	212	350
	461	74	466	70
	421	104	426	100


	154	385	406	233
	153	383	405	232
	325	278	328	276
	380	245	383	243
	365	254	368	252
	153	382	324	279
	290	203	491	52
	292	203	491	53
	319	181	338	166
	205	353	208	351
	215	347	216	346
	217	346	405	233


	153	382	404	231
	153	383	405	232
	485	186	488	184
	154	384	406	233
	309	191	491	54
	291	203	491	53
	248	327	251	325
	485	185	497	178
	232	337	233	336
	208	351	209	350
	295	299	296	298
	154	385	405	235
	315	287	316	286
	218	345	219	344
	153	384	207	352
	316	183	322	178


	154	385	405	234
	153	382	404	231
	153	383	405	232
	290	203	350	158
	292	203	491	53
	340	165	346	160


	154	384	406	233
	152	383	404	232
	290	203	491	52
	292	203	491	53
	225	341	226	340
	227	339	405	232
	200	358	203	356
	320	286	323	284
	385	247	388	245
	324	283	384	247


	154	385	406	233
	153	384	405	232
	152	383	404	231
	291	203	491	52
	352	156	354	154
	486	54	486	54
	356	152	362	148


	153	383	405	232
	154	385	405	234
	153	381	404	231
	292	203	491	53
	352	157	491	52
	295	299	405	233


	153	384	405	233
	263	317	405	232
	283	304	404	231
	154	385	406	233
	352	156	482	58
	292	203	491	53
	310	292	313	290
	255	325	258	323
	270	316	309	292


	152	383	404	231
	154	384	406	233
	291	203	491	53
	436	93	442	88
	154	385	405	235
	348	158	354	154


	152	383	404	232
	154	384	406	233
	290	203	491	52
	301	197	491	54
	457	77	458	76
	332	170	338	166
	230	340	233	338
	295	199	322	178


	154	385	406	233
	152	383	404	231
	153	384	405	232
	290	203	491	52
	317	185	491	54
	310	187	313	184
	422	103	425	100
	414	108	417	106
	190	364	405	235


	154	385	405	234
	153	381	404	231
	153	383	405	232
	290	203	491	52
	292	203	491	53
	185	365	186	364
	186	365	405	233


	153	381	404	231
	152	383	404	232
	153	384	405	233
	154	385	405	234
	291	203	491	52
	220	257	221	256
	292	203	491	54
	436	93	442	88
	290	202	354	154


	153	383	404	232
	153	382	404	231
	154	385	406	233
	153	384	405	233
	292	203	491	53
	375	140	390	128
	391	127	491	52
	290	203	378	136


	153	384	405	232
	153	381	404	231
	154	385	405	234
	292	203	491	53
	290	203	491	52


	153	384	405	232
	154	384	406	233
	153	382	404	231
	291	203	491	52
	468	69	474	64
	380	134	386	130
	225	343	405	235


	153	382	404	231
	153	384	405	232
	154	384	406	233
	291	203	491	52
	403	233	404	232
	359	259	360	258
	293	299	294	298
	396	237	399	235
	166	375	292	299
	290	202	322	178
	237	336	238	335
	401	237	404	235


	153	381	404	231
	154	385	406	233
	152	383	404	232
	177	370	180	368
	181	367	405	233
	290	203	350	158
	291	203	491	53
	368	257	371	255
	287	306	288	305


	153	384	405	233
	152	383	404	232
	258	319	259	318
	153	382	249	324
	293	203	491	54
	291	203	491	52
	470	66	473	64
	280	310	405	235
	352	156	394	124


	153	381	328	276
	153	384	405	232
	154	384	406	233
	352	157	491	52
	292	203	491	53
	152	383	404	232
	154	385	405	235


	152	383	404	232
	154	384	406	233
	365	257	366	256
	220	344	223	342
	292	203	491	53
	310	290	313	288
	436	94	451	82
	153	384	219	344
	290	203	437	92
	268	313	269	312
	270	311	404	231
	154	385	296	300


	153	383	405	232
	154	385	405	234
	152	383	404	231
	168	375	171	373
	336	274	337	273
	338	273	405	233
	292	203	491	53
	290	203	490	52
	311	289	314	287


	153	384	405	233
	152	383	404	232
	154	385	406	233
	153	382	404	231
	291	203	491	52
	430	97	433	94
	404	117	410	112


	153	384	405	232
	154	384	406	233
	153	381	323	279
	291	203	491	53
	220	346	405	235
	290	203	370	142


	154	384	406	233
	153	381	404	231
	152	383	404	232
	240	332	243	330
	177	370	178	369
	272	313	273	312
	153	384	176	370
	365	149	491	54
	291	203	491	52
	274	311	400	235
	362	261	363	260
	154	385	361	261
	428	99	434	94
	412	110	412	110


	153	383	405	232
	154	384	406	233
	152	383	404	231
	290	203	490	52
	292	203	491	53
	402	237	403	236
	155	385	158	383
	230	340	401	237


	154	385	405	234
	153	384	405	233
	365	254	368	252
	153	381	364	255
	152	383	404	232
	290	203	490	52
	292	203	491	53


	154	384	406	233
	152	383	404	232
	290	203	491	52
	293	203	491	54
	272	315	273	314
	175	373	178	371
	332	171	338	166
	230	340	233	338
	154	385	174	373


	154	385	406	233
	153	383	405	232
	173	372	394	239
	248	325	404	231
	292	203	491	53
	290	203	477	62


	154	384	406	233
	152	383	404	232
	153	382	404	231
	479	61	490	52
	291	203	478	62
	154	385	405	235


	152	383	404	232
	154	384	406	233
	153	384	405	233
	292	203	491	53
	331	173	333	171
	290	203	331	172
	400	238	403	236
	154	385	331	279


	180	365	403	236
	51	440	53	439
	327	281	330	279
	347	270	348	269
	153	382	326	282
	290	203	477	62
	365	149	491	54
	230	335	406	233


	152	383	404	232
	153	384	405	232
	154	385	405	234
	292	203	491	53
	290	203	491	52
	340	165	346	160
	364	147	370	142


	153	384	405	233
	153	382	404	231
	153	383	405	232
	292	203	491	53
	290	203	491	52
	310	291	311	290
	154	385	309	292


	153	384	405	233
	152	383	404	232
	154	385	406	233
	290	204	491	52
	295	201	302	195
	302	196	491	53
	396	122	402	118


	154	385	406	233
	153	384	405	232
	153	382	404	231
	292	203	491	53
	310	289	311	288
	312	287	389	241
	290	203	491	52


	152	383	404	232
	153	384	405	233
	154	385	405	234
	290	203	491	52
	292	203	491	53


	152	383	404	231
	153	384	405	233
	154	385	406	233
	290	203	372	141
	292	203	491	53
	372	255	373	254
	220	346	371	255


	153	384	405	232
	152	383	404	231
	154	385	405	234
