

1	388	196	10	20	45.0	115
2	255	63	18	20	122.5	115

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	67	285	18	20	105.5	116
1	390	198	10	20	41.5	116
2	256	64	18	20	122.5	116

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	67	285	18	20	105.5	117
1	390	200	10	20	41.5	117
2	256	65	18	20	122.5	117

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	69	287	18	20	105.5	118
1	390	201	10	20	41.5	118
2	258	66	18	20	122.5	118

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	70	287	18	20	105.5	119
1	390	202	10	20	40.5	119
2	258	68	18	20	122.5	119

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	70	288	18	20	106.5	120
1	391	203	10	20	40.5	120
2	258	69	18	20	123.5	120

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	72	288	18	20	106.5	121
1	392	203	10	20	40.5	121
2	258	70	18	20	123.5	121

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	72	290	18	20	106.5	122
1	394	204	10	20	40.5	122
2	259	71	18	20	122.5	122

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	74	291	18	22	112.0	123
1	394	204	10	20	40.5	123
2	260	72	18	20	122.5	123

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	75	291	18	20	106.5	124
1	394	205	10	20	40.5	124
2	260	74	18	20	122.5	124

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	75	291	18	20	106.5	125
1	396	205	10	20	40.5	125
2	262	75	18	20	122.5	125

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	77	292	18	20	106.5	126
1	397	206	10	20	39.5	126
2	262	75	18	20	122.5	126

